7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
7 -188.419 23.8419
8 49.9944 0.500565
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
8 -248.023 29.8023
9 51.2458 0.375423
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
9 -322.529 37.2529
